uniform,normal,standard_normal,x,y
0.9009729503,13.8613459339,-0.0290833443,62.6026091788,199.6624108149
0.5679674041,10.5136050203,1.2197607114,60.558944039,199.7756356738
0.212573603,7.6074302535,-1.1295734481,58.939842366,183.1716598575
0.5607868717,10.4588935536,-1.6007277298,66.1463898665,202.4355309503
0.7573000407,12.0929317071,-0.6776990163,60.6246428671,190.4854335198
0.1544203053,6.9470266123,-0.1743385064,62.8145596034,199.571986278
0.1857583134,7.3190917115,0.0789534302,66.0614816435,210.5792120812
0.8919796429,13.7113747221,-0.5227201212,64.9209875296,204.1493619829
0.5620184967,10.4682664755,-0.0259753644,67.9694444531,215.7784565374
0.8810607144,13.5409177087,1.3901579754,69.4899046549,227.4205038415
0.5257182189,10.1935321951,0.3646038169,57.959239615,187.7007379295
0.6731778346,11.3461156091,0.4362075366,60.3602940587,195.2619198593
0.8717361495,13.4039091593,-1.4766422631,62.1249917372,190.9917638963
0.8400988283,12.9845924352,-0.5912342154,48.2000749342,153.6440537256
0.1985690852,7.459769843,0.5907023324,59.8739243485,194.5752847077
0.1997441191,7.4723932895,0.0759665,66.2606742011,211.161855103
0.8213035273,12.7610324443,0.5897855562,66.6245308314,214.8225202752
0.2627834375,8.0956368475,0.3089687416,68.0683840203,217.749995769
0.0281574605,4.2742280958,1.027783958,65.0576491346,212.3118671937
0.3270600827,8.655862693,-0.3327488532,62.6929814976,198.415200227
0.7687168007,12.2038824342,0.9686118505,54.9975466035,181.835699063
0.0918944804,6.0124633563,0.935542949,65.6997151339,213.7768601466
0.4944796362,9.9584861751,0.3826244958,56.601900922,183.7188252451
0.2667052043,8.131574667,-1.8862262253,54.4969393477,166.0596869169
0.8998570084,13.8422116469,0.7674748898,61.0391372713,198.9547862631
0.4989498009,9.9921026142,0.5814589086,61.440519089,199.22885181
0.0089871541,2.901559137,-0.5771858869,54.7112967373,173.2479607774
0.7966951465,12.4896236943,0.7939969527,59.9201317545,195.7303800271
0.7854864318,12.3725725775,0.4451847161,59.5590886047,192.9031893947
0.4471526891,9.6014248419,0.0626230373,69.7963036495,221.7020261352
0.0816151837,5.8171331607,0.6650562541,64.208650312,207.9512322067
0.7103694826,11.6633933235,0.254923156,61.1973777002,196.8667488808
0.9091348727,14.0063394978,-0.5061156861,65.3932178704,205.6490751808
0.6943106672,11.5243194637,0.1336786826,66.8166923283,213.1184703979
0.3619570415,8.9403022529,2.3711793831,68.8147561992,230.3001655131
0.8548983303,13.1730269551,-1.7968756063,60.206256605,183.6343917837
0.804594449,12.574442062,0.977157213,64.0978422102,209.1793126957
0.551168018,10.3858386788,-0.9653314948,62.2221341866,193.8397450861
0.8905727426,13.6887392661,-0.7533572178,62.315199767,195.178813212
0.6971470737,11.5486381367,0.1150997195,61.0103373185,195.6065105528
0.949906196,14.9318343568,0.8849702843,57.832965639,189.9237483385
0.7164921232,11.7173561868,-0.4220473409,65.6332771226,206.7895946635
0.1510369177,6.9040110013,-1.066454925,61.9683202428,192.5726861034
0.0110321322,3.1322207278,-0.7589415269,61.2419018919,191.9309980413
0.1420670571,6.7867643641,-0.2219499232,59.5451913381,189.5258243983
0.1420804225,6.7869427223,-0.4567556659,60.2230365205,190.3853312322
0.9024732856,13.8873213839,-0.0704627099,69.3143050327,219.5906015485
0.553160629,10.4009522859,1.5674774421,56.20555399,188.4540491805
0.438103403,9.5326614085,-1.0035415549,62.3025700071,193.8900022465
0.8660436601,13.3236466977,-0.5802734291,57.7135900139,182.2394028963
0.0388980245,4.7091412604,0.4664384263,66.1602787619,212.8130284169
0.6054954135,10.8027924321,-0.6923405799,67.7416500273,211.7632471823
0.7636932612,12.1546997596,-1.1778431325,68.5925595307,211.8884629296
0.2379814072,7.8615674678,-0.9674765676,57.8077763395,180.5859461804
0.0641102742,5.4365302568,0.8825788302,62.8257542741,204.8901569736
0.3024281482,8.4477111793,-0.3739937405,59.9318222838,189.9254981488
0.7972914421,12.4959565701,-2.0837652727,57.4981945373,174.0757572486
0.8319445727,12.8856342169,0.5589689486,57.965849563,188.6923934321
0.7748388418,12.2646333535,0.6609225991,71.5970023036,230.0956199062
0.0413921415,4.7957362376,-0.2961073565,65.29845481,206.4148276474
0.3400019072,8.7626262269,-0.6085741638,63.5367817557,199.5674744479
0.5476000321,10.3588003175,0.7653639144,66.9890188712,216.7938761855
0.9718128629,15.7243932955,-0.0650849708,60.7398398393,193.8940946639
0.036819062,4.6334341314,-1.1668464896,64.6140533172,200.0079275039
0.4520727859,9.6387215289,-0.3001715176,55.5566633764,177.1691325413
0.5317654728,10.2391256683,3.8002900408,60.8017754661,213.4067766024
0.7613618954,12.1320707189,0.3311672161,63.2726137235,203.4736772514
0.8710151487,13.3936086931,-0.8697250672,57.7575626503,180.9240626146
0.356581429,8.8971651757,-0.2927793686,53.3938030815,170.7175124016
0.9410580143,14.6911519217,-0.8465376895,59.0892748513,185.0351361065
0.8797624868,13.5214008805,-0.7754363246,66.4964476773,207.6121614088
0.2680040933,8.1434181564,-0.6586267128,65.6185568759,205.5625370638
0.7200774078,11.7492144291,-0.5276507236,62.2559108963,196.1294790708
0.3755865765,9.0487214619,-1.2515369329,61.5263139434,190.3212571655
0.8894639225,13.6710464568,-2.2277535921,51.0596181723,154.0400865563
0.7118424403,11.6763257337,-1.3589911133,57.1518439219,176.6605761994
0.9399341457,14.6626630163,-0.7451556774,56.9646317155,179.1681167598
0.4661753096,9.7453367067,0.2591621166,64.498711617,206.7919454338
0.8904753833,13.68718062,-0.3425018806,57.5508680859,182.9400948549
0.5509980221,10.3845497479,-0.5731791823,61.531804886,193.7295187466
0.910237425,14.0266555904,0.6736861155,59.7713601199,194.682510937
0.7609866788,12.128440077,-0.997117261,65.520444163,203.5757461841
0.2722445757,8.1818843349,2.556849249,66.0132789629,222.8240831338
0.958529247,15.2016040132,-1.5838123511,63.0279157786,193.1646855804
0.3750028866,9.0441047457,-0.3757534503,65.48519868,206.5768287885
0.9753132211,15.8960547849,1.1404005481,63.3763246343,207.8309766431
0.7829839783,12.3469318785,1.4882214082,64.9814684113,214.385512275
0.694229217,11.5236226139,-0.4542246196,61.1155616906,193.0755619739
0.1252292686,6.5522909593,0.4043241893,65.8144472713,211.4649627605
0.3725726909,9.0248585299,-0.1022680734,62.6430364185,199.4177688885
0.0897964756,5.9739718312,1.7925156421,57.5493192236,193.6105358813
0.9355435434,14.5552080798,0.3240193582,62.4047193564,200.8342548598
0.1210275749,6.4904038742,-1.5018130374,66.0429648731,202.6198294321
0.4049051234,9.2779875023,-0.9401147304,62.919295888,196.0573140118
0.149961195,6.8902004929,0.693387192,68.9390396043,222.2840547732
0.9702014045,15.6512856636,-0.7000104914,59.9344460683,188.3032857482
0.5051686463,10.0388687126,0.7493069852,57.4438061621,188.0779534124
0.8761039597,13.4671865732,-0.7387050978,62.3046018872,195.2202801723
0.3422628785,8.7811145849,0.0206249497,68.6278813869,217.9867689095
0.0691347094,5.5532007318,-1.1711327328,64.0427841729,198.2726888548
0.8730130512,13.4222505439,0.1937732183,61.276413039,196.7981052084
0.6806417811,11.4084825655,0.8247935613,65.854409186,213.6871953643
0.2151366284,7.6338275856,0.5487382276,59.3701471431,192.8541325673
0.3816212188,9.0963230726,0.8668427107,59.2786280059,194.1700975714
0.3670867095,8.9812622992,0.5898156861,65.7370333074,212.1601783526
0.2129038794,7.610842236,-1.1592606724,62.9756518437,195.1306521688
0.8069002179,12.5995900975,-1.4967673892,49.7557940727,153.783545272
0.6192891002,10.9108427271,0.1110495749,66.8660884594,213.1535132526
0.4160270523,9.3637964632,-0.0396597807,64.5742401054,205.5244214127
0.167159592,7.1036482979,0.2809830809,60.5345881679,195.0086799079
0.7887542034,12.4063182659,0.3388384989,57.4420811593,186.0204359723
0.024069997,4.0716083729,-0.4657357598,58.1526348493,184.1292257487
0.1702651789,7.140646419,-0.3568049008,65.5242346255,206.7886793724
0.1617671624,7.0383370961,-0.549500945,57.4013033542,181.4564053379
0.923920562,14.2958421944,0.5000904217,59.4646852079,192.8945077323
0.9072901329,13.9727526751,-2.1134376342,59.0153613262,178.4788958076
0.769485927,12.2114647503,0.0237807522,62.4693898838,199.5270734121
0.3194109565,8.5919602069,1.1686249665,65.7054589666,214.9595017326
0.5347623713,10.2617407125,-1.1440846018,59.5800280004,185.019660992
0.7888069623,12.4068655919,-0.7245860444,64.1134908509,200.7175423306
0.7795497647,12.3120205636,0.6765181175,68.2054896401,219.9990595076
0.6225161841,10.9362877418,-1.7189891102,61.2672304509,187.2067458018
0.047856994,5.0020086383,0.9186717061,66.1886941647,215.1594410245
0.041836143,4.8107052671,0.6569436465,66.2522611149,214.0415015773
0.1139029874,6.3819104017,2.1179081418,60.1300598072,202.9797201308
0.2714513352,8.1747115878,-1.446934705,59.8157770211,184.2126575383
0.1333904837,6.6684814657,-0.2832010475,64.9318199884,205.3794547277
0.3520944384,8.8609838768,0.5707454917,63.6237974744,205.7251198816
0.8114438825,12.6496887828,-0.761551285,57.2087227373,179.8184117867
0.627708633,10.9773720264,-1.0579025097,73.6762602015,227.7392680561
0.9570217079,15.1513709116,-2.3503286082,62.5050550973,187.7635222506
0.5770443887,10.5830140405,-1.2087977922,64.6785870789,199.9917722756
0.3564409132,8.8960345691,1.516040047,58.0716248624,193.7950748226
0.397191497,9.2181300003,1.2998985676,64.6635047243,212.4900070108
0.8644939414,13.3022042523,1.2418407953,61.2421076824,201.9355270239
0.8170882422,12.7129726146,-0.3036703861,57.8915114553,184.1561824358
0.7221215116,11.7674664498,-0.1863915745,60.146673829,191.5080636148
0.6262444444,10.9657686724,-2.0614552563,62.5993491175,189.490771071
0.3356682239,8.7270564258,-0.9384432594,58.9944199838,184.2910436545
0.9433599918,14.7508626793,-0.0833332243,60.9308012328,194.375737577
0.7178285967,11.7292090468,0.4241611729,61.0409252081,197.243581489
0.5398778962,10.3003783266,0.7421521075,62.785874274,204.0683833594
0.9040469415,13.9148830987,-0.3451098314,62.3548169727,197.3389017611
0.6871571648,11.4634247365,-0.2133666345,60.6258767441,192.81079706
0.0707956678,5.5903276441,0.630878179,58.2541185138,189.9167464365
0.769716271,12.2137383117,-0.8828863266,57.8943222444,181.2685351002
0.5226250361,10.1702289709,-0.7326023552,51.8898984892,164.0066836916
0.5484604798,10.3653180807,0.8052354639,59.3717974097,194.1415695486
0.4194855918,9.3903711001,0.6407986994,65.1026655486,210.511990143
0.193554404,7.4053826916,-0.0378117418,62.9641400892,200.7033615585
0.8702842023,13.3832068193,0.4080583495,61.5459487938,198.6781381289
0.1642707298,7.0688321837,-1.1108303332,62.9512224778,195.2995157676
0.0905674978,5.9881943737,-2.3478773752,68.0488290957,204.4071004112
0.0061888439,2.4964310669,0.1530086971,58.3648493125,187.8595914231
0.4291910469,9.4646977866,0.1886832389,61.8839542936,198.5952790751
0.127389095,6.5835396538,-1.1402109193,66.0361550279,204.4074104871
0.8682458256,13.3544119651,-1.1044313009,61.8003197626,191.8788027835
0.4499221675,9.622426021,0.779165993,59.9408777772,195.7184632967
0.3947063901,9.1987803164,0.5328298014,57.6795542293,187.7028116949
0.4826159535,9.8692325747,-1.3277668532,64.6322679186,199.2579694899
0.3218247732,8.6121934628,-0.4396537199,61.9480165861,195.6457811586
0.9080242128,13.9860581027,1.6042107582,60.5933013606,201.8009578727
0.7379842801,11.9114302067,-0.2228346483,66.1359351253,209.2936321345
0.1181297023,6.4468352142,-0.6780725946,60.1566442606,189.079569809
0.6769431138,11.3775029796,-0.9795061991,65.4607959914,203.4848569786
0.7450143038,11.9766467151,-1.9834591296,68.8458741887,208.6203269183
0.4680287573,9.7593220102,0.3533162554,65.9159115113,211.5143158107
0.1251392325,6.5509801704,0.4646059851,67.3390202115,216.3400905603
0.5617330775,10.4660939727,1.0540292437,61.233368163,200.9702507076
0.2061369319,7.5403039308,-1.0428331085,65.7906996214,204.1579333217
0.3908108771,9.1683813022,-0.9284061354,65.9661735027,205.2564898308
0.4418795274,9.5613830857,0.4515602787,56.7391576709,184.4752744065
0.1654429687,7.083007187,2.0115597276,61.549988058,206.7077628119
0.4745830533,9.8087380005,-1.0480583743,57.3453547645,178.7957724221
0.8439287385,13.0322097476,0.2635686619,66.8899052038,213.987558921
0.0760883898,5.7043454606,-0.931442228,65.8316488694,204.8377354683
0.4124907076,9.3365722536,-0.5625504428,64.9997261495,204.1864262346
0.293147702,8.367363167,-0.1349341644,69.1466198468,218.7651887184
0.5444438632,10.3349070654,0.1885644246,63.4713184587,203.356777499
0.7259773491,11.8020753092,0.9946734852,64.1495769312,209.4220982197
0.8644792282,13.3020014824,0.4390925387,71.2410201694,227.9185232018
0.7241477408,11.7856236629,1.0300921056,66.071190424,215.3640318001
0.7974449035,12.4975881867,-1.908599075,65.4145388417,198.7006211502
0.4402087841,9.5486803165,0.179615287,58.7406496397,189.120025354
0.27717684,8.2262533779,-0.194398622,64.9724486832,205.9453529398
0.3927952452,9.1838769846,0.3154837932,58.3745469308,188.7010597582
0.0935740652,6.0428117089,-0.2142706398,60.9616042698,193.8134596105
0.0113773877,3.1674190593,0.6907237037,60.9472265846,198.295298272
0.0283754554,4.2843268707,-0.4634969495,57.7959448589,183.0703498293
0.4781883215,9.835896888,-0.6282890853,61.3547288792,192.9227412113
0.7433356259,11.9609899201,-1.8323102509,63.043923905,191.9702204605
0.5259486316,10.1952685137,0.1693883052,60.3203179347,193.8078953303
0.6696705574,11.3170109762,1.3071263487,60.211525283,199.1702075926
0.2853926921,8.299314394,-0.9128426942,59.9070481956,187.1569311161
0.2288600348,7.7721810826,1.0019022885,56.249631215,185.7584050872
0.7598572408,12.117530252,-0.1391195079,57.0610229737,182.4874713814
0.4047095308,9.2764733561,1.2945123331,63.6812287466,209.5162479052
0.391294502,9.1721598978,-0.5784705142,69.3608184137,217.1901026699
0.4651971695,9.7379538773,-1.3311005733,64.0765738982,197.574218828
0.9550103673,15.0865212869,-0.0119688096,64.8350477583,206.4452992268
0.9119168394,14.0579607919,1.3585033726,61.3355674219,202.7992191289
0.0053264957,2.3383595171,-0.3873706519,56.7194319605,180.2214426221
